in s,C2 in V
4.1910480E-02,-1.10182E+00
4.1910624E-02,-1.11549E+00
4.1910768E-02,-1.11940E+00
4.1910912E-02,-1.13698E+00
4.1911056E-02,-1.14088E+00
4.1911200E-02,-1.13698E+00
4.1911344E-02,-1.13893E+00
4.1911488E-02,-1.14284E+00
4.1911632E-02,-1.14479E+00
4.1911776E-02,-1.14284E+00
4.1911920E-02,-1.15065E+00
4.1912064E-02,-1.13112E+00
4.1912208E-02,-1.12526E+00
4.1912352E-02,-1.12135E+00
4.1912496E-02,-1.11354E+00
4.1912640E-02,-1.09791E+00
4.1912784E-02,-1.09010E+00
4.1912928E-02,-1.07643E+00
4.1913072E-02,-1.05690E+00
4.1913216E-02,-1.04127E+00
4.1913360E-02,-1.03737E+00
4.1913504E-02,-1.01588E+00
4.1913648E-02,-1.00026E+00
4.1913792E-02,-9.84633E-01
4.1913936E-02,-9.57289E-01
4.1914080E-02,-9.41664E-01
4.1914224E-02,-9.20180E-01
4.1914368E-02,-9.00648E-01
4.1914512E-02,-8.92836E-01
4.1914656E-02,-8.67445E-01
4.1914800E-02,-8.57680E-01
4.1914944E-02,-8.38148E-01
4.1915088E-02,-8.22523E-01
4.1915232E-02,-8.02992E-01
4.1915376E-02,-7.95180E-01
4.1915520E-02,-7.71742E-01
4.1915664E-02,-7.69789E-01
4.1915808E-02,-7.54164E-01
4.1915952E-02,-7.50258E-01
4.1916096E-02,-7.34633E-01
4.1916240E-02,-7.30727E-01
4.1916384E-02,-7.26820E-01
4.1916528E-02,-7.24867E-01
4.1916672E-02,-7.17055E-01
4.1916816E-02,-7.24867E-01
4.1916960E-02,-7.19008E-01
4.1917104E-02,-7.24867E-01
4.1917248E-02,-7.32680E-01
4.1917392E-02,-7.38539E-01
4.1917536E-02,-7.50258E-01
4.1917680E-02,-7.56117E-01
4.1917824E-02,-7.65883E-01
4.1917968E-02,-7.79555E-01
4.1918112E-02,-7.89320E-01
4.1918256E-02,-8.06898E-01
4.1918400E-02,-8.24477E-01
4.1918544E-02,-8.38148E-01
4.1918688E-02,-8.49867E-01
4.1918832E-02,-8.75258E-01
4.1918976E-02,-8.86977E-01
4.1919120E-02,-9.06508E-01
4.1919264E-02,-9.24086E-01
4.1919408E-02,-9.41664E-01
4.1919552E-02,-9.59242E-01
4.1919696E-02,-9.70961E-01
4.1919840E-02,-9.96352E-01
4.1919984E-02,-1.01198E+00
4.1920128E-02,-1.02760E+00
4.1920272E-02,-1.03346E+00
4.1920416E-02,-1.04713E+00
4.1920560E-02,-1.05690E+00
4.1920704E-02,-1.06666E+00
4.1920848E-02,-1.07252E+00
4.1920992E-02,-1.08229E+00
4.1921136E-02,-1.08034E+00
4.1921280E-02,-1.08424E+00
4.1921424E-02,-1.09010E+00
4.1921568E-02,-1.08229E+00
4.1921712E-02,-1.08229E+00
4.1921856E-02,-1.08034E+00
4.1922000E-02,-1.07252E+00
4.1922144E-02,-1.07252E+00
4.1922288E-02,-1.06666E+00
4.1922432E-02,-1.05690E+00
4.1922576E-02,-1.04518E+00
4.1922720E-02,-1.02565E+00
4.1922864E-02,-1.01198E+00
4.1923008E-02,-1.00612E+00
4.1923152E-02,-9.80727E-01
4.1923296E-02,-9.76820E-01
4.1923440E-02,-9.49477E-01
4.1923584E-02,-9.29945E-01
4.1923728E-02,-9.16273E-01
4.1923872E-02,-8.98695E-01
4.1924016E-02,-8.81117E-01
4.1924160E-02,-8.67445E-01
4.1924304E-02,-8.55727E-01
4.1924448E-02,-8.28383E-01
4.1924592E-02,-8.20570E-01
4.1924736E-02,-8.08852E-01
4.1924880E-02,-7.97133E-01
4.1925024E-02,-7.81508E-01
4.1925168E-02,-7.71742E-01
4.1925312E-02,-7.63930E-01
4.1925456E-02,-7.50258E-01
4.1925600E-02,-7.50258E-01
4.1925744E-02,-7.42445E-01
4.1925888E-02,-7.38539E-01
4.1926032E-02,-7.44398E-01
4.1926176E-02,-7.38539E-01
4.1926320E-02,-7.38539E-01
4.1926464E-02,-7.40492E-01
4.1926608E-02,-7.50258E-01
4.1926752E-02,-7.48305E-01
4.1926896E-02,-7.63930E-01
4.1927040E-02,-7.65883E-01
4.1927184E-02,-7.73695E-01
4.1927328E-02,-7.77602E-01
4.1927472E-02,-7.99086E-01
4.1927616E-02,-8.06898E-01
4.1927760E-02,-8.16664E-01
4.1927904E-02,-8.16664E-01
4.1928048E-02,-8.42055E-01
4.1928192E-02,-8.49867E-01
4.1928336E-02,-8.57680E-01
4.1928480E-02,-8.59633E-01
4.1928624E-02,-8.75258E-01
4.1928768E-02,-8.81117E-01
4.1928912E-02,-8.98695E-01
4.1929056E-02,-9.08461E-01
4.1929200E-02,-9.08461E-01
4.1929344E-02,-9.12367E-01
4.1929488E-02,-9.10414E-01
4.1929632E-02,-9.22133E-01
4.1929776E-02,-9.16273E-01
4.1929920E-02,-9.10414E-01
4.1930064E-02,-9.14320E-01
4.1930208E-02,-9.00648E-01
4.1930352E-02,-8.96742E-01
4.1930496E-02,-8.86977E-01
4.1930640E-02,-8.79164E-01
4.1930784E-02,-8.63539E-01
4.1930928E-02,-8.51820E-01
4.1931072E-02,-8.30336E-01
4.1931216E-02,-8.12758E-01
4.1931360E-02,-7.89320E-01
4.1931504E-02,-7.75648E-01
4.1931648E-02,-7.54164E-01
4.1931792E-02,-7.24867E-01
4.1931936E-02,-7.11195E-01
4.1932080E-02,-6.89711E-01
4.1932224E-02,-6.50648E-01
4.1932368E-02,-6.44789E-01
4.1932512E-02,-6.11586E-01
4.1932656E-02,-5.86195E-01
4.1932800E-02,-5.51039E-01
4.1932944E-02,-5.39320E-01
4.1933088E-02,-5.06117E-01
4.1933232E-02,-4.76820E-01
4.1933376E-02,-4.59242E-01
4.1933520E-02,-4.31898E-01
4.1933664E-02,-4.08461E-01
4.1933808E-02,-3.90883E-01
4.1933952E-02,-3.57680E-01
4.1934096E-02,-3.51820E-01
4.1934240E-02,-3.32289E-01
4.1934384E-02,-3.16664E-01
4.1934528E-02,-3.01039E-01
4.1934672E-02,-2.85414E-01
4.1934816E-02,-2.69789E-01
4.1934960E-02,-2.54164E-01
4.1935104E-02,-2.44398E-01
4.1935248E-02,-2.24867E-01
4.1935392E-02,-2.20961E-01
4.1935536E-02,-2.07289E-01
4.1935680E-02,-2.01430E-01
4.1935824E-02,-2.01430E-01
4.1935968E-02,-1.83852E-01
4.1936112E-02,-1.76039E-01
4.1936256E-02,-1.70180E-01
4.1936400E-02,-1.72133E-01
4.1936544E-02,-1.62367E-01
4.1936688E-02,-1.62367E-01
4.1936832E-02,-1.58461E-01
4.1936976E-02,-1.46742E-01
4.1937120E-02,-1.38930E-01
4.1937264E-02,-1.36977E-01
4.1937408E-02,-1.31117E-01
4.1937552E-02,-1.27211E-01
4.1937696E-02,-1.13539E-01
4.1937840E-02,-1.13539E-01
4.1937984E-02,-9.98672E-02
4.1938128E-02,-9.98672E-02
4.1938272E-02,-8.22891E-02
4.1938416E-02,-8.22891E-02
4.1938560E-02,-6.27578E-02
4.1938704E-02,-6.08047E-02
4.1938848E-02,-5.10391E-02
4.1938992E-02,-4.71328E-02
4.1939136E-02,-2.95547E-02
4.1939280E-02,-1.97891E-02
4.1939424E-02,-1.19766E-02
4.1939568E-02,3.64844E-03
4.1939712E-02,1.14609E-02
4.1939856E-02,1.73203E-02
4.1940000E-02,2.12266E-02
4.1940144E-02,2.70859E-02
4.1940288E-02,4.46641E-02
4.1940432E-02,5.24766E-02
4.1940576E-02,5.44297E-02
4.1940720E-02,6.22422E-02
4.1940864E-02,6.81016E-02
4.1941008E-02,7.39609E-02
4.1941152E-02,7.59141E-02
4.1941296E-02,6.02891E-02
4.1941440E-02,6.41953E-02
4.1941584E-02,6.02891E-02
4.1941728E-02,6.61484E-02
4.1941872E-02,4.46641E-02
4.1942016E-02,4.85703E-02
4.1942160E-02,3.68516E-02
4.1942304E-02,1.92734E-02
4.1942448E-02,1.14609E-02
4.1942592E-02,-6.11719E-03
4.1942736E-02,-2.76016E-02
4.1942880E-02,-4.90859E-02
4.1943024E-02,-8.03359E-02
4.1943168E-02,-1.03773E-01
4.1943312E-02,-1.38930E-01
4.1943456E-02,-1.58461E-01
4.1943600E-02,-1.99477E-01
4.1943744E-02,-2.26820E-01
4.1943888E-02,-2.56117E-01
4.1944032E-02,-3.06898E-01
4.1944176E-02,-3.36195E-01
4.1944320E-02,-3.79164E-01
4.1944464E-02,-4.24086E-01
4.1944608E-02,-4.59242E-01
4.1944752E-02,-4.94398E-01
4.1944896E-02,-5.54945E-01
4.1945040E-02,-5.82289E-01
4.1945184E-02,-6.29164E-01
4.1945328E-02,-6.77992E-01
4.1945472E-02,-7.26820E-01
4.1945616E-02,-7.69789E-01
4.1945760E-02,-8.02992E-01
4.1945904E-02,-8.45961E-01
4.1946048E-02,-8.88930E-01
4.1946192E-02,-9.27992E-01
4.1946336E-02,-9.74867E-01
4.1946480E-02,-1.00807E+00
4.1946624E-02,-1.05104E+00
4.1946768E-02,-1.08620E+00
4.1946912E-02,-1.12526E+00
4.1947056E-02,-1.15651E+00
4.1947200E-02,-1.18190E+00
4.1947344E-02,-1.21120E+00
4.1947488E-02,-1.23073E+00
4.1947632E-02,-1.26002E+00
4.1947776E-02,-1.28541E+00
4.1947920E-02,-1.30885E+00
4.1948064E-02,-1.32057E+00
4.1948208E-02,-1.33424E+00
4.1948352E-02,-1.34987E+00
4.1948496E-02,-1.35963E+00
4.1948640E-02,-1.37526E+00
4.1948784E-02,-1.37721E+00
4.1948928E-02,-1.37916E+00
4.1949072E-02,-1.37721E+00
4.1949216E-02,-1.38307E+00
4.1949360E-02,-1.38112E+00
4.1949504E-02,-1.37721E+00
4.1949648E-02,-1.37135E+00
4.1949792E-02,-1.35963E+00
4.1949936E-02,-1.33815E+00
4.1950080E-02,-1.33034E+00
4.1950224E-02,-1.32448E+00
4.1950368E-02,-1.30495E+00
4.1950512E-02,-1.29518E+00
4.1950656E-02,-1.27370E+00
4.1950800E-02,-1.25221E+00
4.1950944E-02,-1.23268E+00
4.1951088E-02,-1.21315E+00
4.1951232E-02,-1.19166E+00
4.1951376E-02,-1.16627E+00
4.1951520E-02,-1.14088E+00
4.1951664E-02,-1.11159E+00
4.1951808E-02,-1.08815E+00
4.1951952E-02,-1.05690E+00
4.1952096E-02,-1.03541E+00
4.1952240E-02,-1.00221E+00
4.1952384E-02,-9.84633E-01
4.1952528E-02,-9.55336E-01
4.1952672E-02,-9.26039E-01
4.1952816E-02,-9.06508E-01
4.1952960E-02,-8.79164E-01
4.1953104E-02,-8.53773E-01
4.1953248E-02,-8.28383E-01
4.1953392E-02,-8.14711E-01
4.1953536E-02,-7.83461E-01
4.1953680E-02,-7.63930E-01
4.1953824E-02,-7.40492E-01
4.1953968E-02,-7.24867E-01
4.1954112E-02,-7.11195E-01
4.1954256E-02,-6.89711E-01
4.1954400E-02,-6.72133E-01
4.1954544E-02,-6.72133E-01
4.1954688E-02,-6.52602E-01
4.1954832E-02,-6.46742E-01
4.1954976E-02,-6.31117E-01
4.1955120E-02,-6.44789E-01
4.1955264E-02,-6.25258E-01
4.1955408E-02,-6.33070E-01
4.1955552E-02,-6.07680E-01
4.1955696E-02,-6.21352E-01
4.1955840E-02,-6.19398E-01
4.1955984E-02,-6.21352E-01
4.1956128E-02,-6.27211E-01
4.1956272E-02,-6.35023E-01
4.1956416E-02,-6.35023E-01
4.1956560E-02,-6.50648E-01
4.1956704E-02,-6.56508E-01
4.1956848E-02,-6.74086E-01
4.1956992E-02,-6.83852E-01
4.1957136E-02,-6.99477E-01
4.1957280E-02,-7.07289E-01
4.1957424E-02,-7.36586E-01
4.1957568E-02,-7.42445E-01
4.1957712E-02,-7.63930E-01
4.1957856E-02,-7.79555E-01
4.1958000E-02,-7.95180E-01
4.1958144E-02,-8.16664E-01
4.1958288E-02,-8.36195E-01
4.1958432E-02,-8.61586E-01
4.1958576E-02,-8.75258E-01
4.1958720E-02,-9.08461E-01
4.1958864E-02,-9.16273E-01
4.1959008E-02,-9.41664E-01
4.1959152E-02,-9.51430E-01
4.1959296E-02,-9.78773E-01
4.1959440E-02,-9.92445E-01
4.1959584E-02,-1.02174E+00
4.1959728E-02,-1.02565E+00
4.1959872E-02,-1.05104E+00
4.1960016E-02,-1.05885E+00
4.1960160E-02,-1.07838E+00
4.1960304E-02,-1.08620E+00
4.1960448E-02,-1.10377E+00
4.1960592E-02,-1.10182E+00
4.1960736E-02,-1.11745E+00
4.1960880E-02,-1.12721E+00
4.1961024E-02,-1.13112E+00
4.1961168E-02,-1.14088E+00
4.1961312E-02,-1.13112E+00
4.1961456E-02,-1.15065E+00
4.1961600E-02,-1.14479E+00
4.1961744E-02,-1.13893E+00
4.1961888E-02,-1.14088E+00
4.1962032E-02,-1.12721E+00
4.1962176E-02,-1.11549E+00
4.1962320E-02,-1.11745E+00
4.1962464E-02,-1.10963E+00
4.1962608E-02,-1.10182E+00
4.1962752E-02,-1.08229E+00
4.1962896E-02,-1.08034E+00
4.1963040E-02,-1.05885E+00
4.1963184E-02,-1.04323E+00
4.1963328E-02,-1.02955E+00
4.1963472E-02,-1.01979E+00
4.1963616E-02,-9.96352E-01
4.1963760E-02,-9.74867E-01
4.1963904E-02,-9.57289E-01
4.1964048E-02,-9.35805E-01
4.1964192E-02,-9.22133E-01
4.1964336E-02,-9.08461E-01
4.1964480E-02,-8.94789E-01
4.1964624E-02,-8.79164E-01
4.1964768E-02,-8.53773E-01
4.1964912E-02,-8.36195E-01
4.1965056E-02,-8.22523E-01
4.1965200E-02,-8.02992E-01
4.1965344E-02,-7.85414E-01
4.1965488E-02,-7.77602E-01
4.1965632E-02,-7.58070E-01
4.1965776E-02,-7.58070E-01
4.1965920E-02,-7.42445E-01
4.1966064E-02,-7.36586E-01
4.1966208E-02,-7.34633E-01
4.1966352E-02,-7.28773E-01
4.1966496E-02,-7.20961E-01
4.1966640E-02,-7.19008E-01
4.1966784E-02,-7.26820E-01
4.1966928E-02,-7.20961E-01
4.1967072E-02,-7.24867E-01
4.1967216E-02,-7.36586E-01
4.1967360E-02,-7.30727E-01
4.1967504E-02,-7.44398E-01
4.1967648E-02,-7.50258E-01
4.1967792E-02,-7.63930E-01
4.1967936E-02,-7.79555E-01
4.1968080E-02,-7.93227E-01
4.1968224E-02,-7.99086E-01
4.1968368E-02,-8.18617E-01
4.1968512E-02,-8.42055E-01
4.1968656E-02,-8.57680E-01
4.1968800E-02,-8.59633E-01
4.1968944E-02,-8.81117E-01
4.1969088E-02,-8.94789E-01
4.1969232E-02,-9.26039E-01
4.1969376E-02,-9.37758E-01
4.1969520E-02,-9.55336E-01
4.1969664E-02,-9.80727E-01
4.1969808E-02,-9.88539E-01
4.1969952E-02,-9.98305E-01
4.1970096E-02,-1.01588E+00
4.1970240E-02,-1.02760E+00
4.1970384E-02,-1.04323E+00
4.1970528E-02,-1.05104E+00
4.1970672E-02,-1.06666E+00
4.1970816E-02,-1.06862E+00
4.1970960E-02,-1.07838E+00
4.1971104E-02,-1.07838E+00
4.1971248E-02,-1.08424E+00
4.1971392E-02,-1.07057E+00
4.1971536E-02,-1.09010E+00
4.1971680E-02,-1.08815E+00
4.1971824E-02,-1.08424E+00
4.1971968E-02,-1.07057E+00
4.1972112E-02,-1.06862E+00
4.1972256E-02,-1.05885E+00
4.1972400E-02,-1.05690E+00
4.1972544E-02,-1.04127E+00
4.1972688E-02,-1.02955E+00
4.1972832E-02,-1.01393E+00
4.1972976E-02,-1.01393E+00
4.1973120E-02,-9.86586E-01
4.1973264E-02,-9.72914E-01
4.1973408E-02,-9.47523E-01
4.1973552E-02,-9.43617E-01
4.1973696E-02,-9.18227E-01
4.1973840E-02,-9.06508E-01
4.1973984E-02,-8.88930E-01
4.1974128E-02,-8.71352E-01
4.1974272E-02,-8.55727E-01
4.1974416E-02,-8.40102E-01
4.1974560E-02,-8.20570E-01
4.1974704E-02,-8.14711E-01
4.1974848E-02,-7.91273E-01
4.1974992E-02,-7.79555E-01
4.1975136E-02,-7.69789E-01
4.1975280E-02,-7.65883E-01
4.1975424E-02,-7.56117E-01
4.1975568E-02,-7.38539E-01
4.1975712E-02,-7.50258E-01
4.1975856E-02,-7.38539E-01
4.1976000E-02,-7.34633E-01
4.1976144E-02,-7.34633E-01
4.1976288E-02,-7.38539E-01
4.1976432E-02,-7.38539E-01
4.1976576E-02,-7.36586E-01
4.1976720E-02,-7.52211E-01
4.1976864E-02,-7.52211E-01
4.1977008E-02,-7.63930E-01
4.1977152E-02,-7.65883E-01
4.1977296E-02,-7.87367E-01
4.1977440E-02,-7.93227E-01
4.1977584E-02,-8.01039E-01
4.1977728E-02,-8.02992E-01
4.1977872E-02,-8.16664E-01
4.1978016E-02,-8.36195E-01
4.1978160E-02,-8.47914E-01
4.1978304E-02,-8.59633E-01
4.1978448E-02,-8.77211E-01
4.1978592E-02,-8.73305E-01
4.1978736E-02,-8.83070E-01
4.1978880E-02,-8.88930E-01
4.1979024E-02,-9.02602E-01
4.1979168E-02,-9.02602E-01
4.1979312E-02,-9.04555E-01
4.1979456E-02,-9.14320E-01
4.1979600E-02,-9.08461E-01
4.1979744E-02,-9.12367E-01
4.1979888E-02,-9.10414E-01
4.1980032E-02,-9.12367E-01
4.1980176E-02,-9.06508E-01
4.1980320E-02,-9.02602E-01
4.1980464E-02,-8.96742E-01
4.1980608E-02,-8.77211E-01
4.1980752E-02,-8.69398E-01
4.1980896E-02,-8.49867E-01
4.1981040E-02,-8.42055E-01
4.1981184E-02,-8.12758E-01
4.1981328E-02,-8.01039E-01
4.1981472E-02,-7.83461E-01
4.1981616E-02,-7.67836E-01
4.1981760E-02,-7.40492E-01
4.1981904E-02,-7.15102E-01
4.1982048E-02,-6.81898E-01
4.1982192E-02,-6.66273E-01
4.1982336E-02,-6.29164E-01
4.1982480E-02,-6.09633E-01
4.1982624E-02,-5.94008E-01
4.1982768E-02,-5.54945E-01
4.1982912E-02,-5.37367E-01
4.1983056E-02,-5.13930E-01
4.1983200E-02,-4.88539E-01
4.1983344E-02,-4.59242E-01
4.1983488E-02,-4.39711E-01
4.1983632E-02,-4.20180E-01
4.1983776E-02,-4.04555E-01
4.1983920E-02,-3.71352E-01
4.1984064E-02,-3.55727E-01
4.1984208E-02,-3.36195E-01
4.1984352E-02,-3.26430E-01
4.1984496E-02,-2.97133E-01
4.1984640E-02,-2.81508E-01
4.1984784E-02,-2.77602E-01
4.1984928E-02,-2.52211E-01
4.1985072E-02,-2.38539E-01
4.1985216E-02,-2.28773E-01
4.1985360E-02,-2.20961E-01
4.1985504E-02,-2.15102E-01
4.1985648E-02,-2.05336E-01
4.1985792E-02,-1.89711E-01
4.1985936E-02,-1.89711E-01
4.1986080E-02,-1.77992E-01
4.1986224E-02,-1.72133E-01
4.1986368E-02,-1.62367E-01
4.1986512E-02,-1.62367E-01
4.1986656E-02,-1.62367E-01
4.1986800E-02,-1.58461E-01
4.1986944E-02,-1.52602E-01
4.1987088E-02,-1.46742E-01
4.1987232E-02,-1.40883E-01
4.1987376E-02,-1.27211E-01
4.1987520E-02,-1.17445E-01
4.1987664E-02,-1.21352E-01
4.1987808E-02,-1.13539E-01
4.1987952E-02,-1.07680E-01
4.1988096E-02,-9.59609E-02
4.1988240E-02,-9.20547E-02
4.1988384E-02,-7.44766E-02
4.1988528E-02,-7.44766E-02
4.1988672E-02,-6.47109E-02
4.1988816E-02,-5.68984E-02
4.1988960E-02,-4.12734E-02
4.1989104E-02,-3.93203E-02
4.1989248E-02,-1.78359E-02
4.1989392E-02,-1.97891E-02
4.1989536E-02,-4.16406E-03
4.1989680E-02,1.14609E-02
4.1989824E-02,7.55469E-03
4.1989968E-02,2.31797E-02
4.1990112E-02,3.68516E-02
4.1990256E-02,4.46641E-02
4.1990400E-02,4.85703E-02
4.1990544E-02,4.46641E-02
4.1990688E-02,6.81016E-02
4.1990832E-02,6.41953E-02
4.1990976E-02,6.41953E-02
4.1991120E-02,7.00547E-02
4.1991264E-02,7.39609E-02
4.1991408E-02,7.00547E-02
4.1991552E-02,6.22422E-02
4.1991696E-02,6.81016E-02
4.1991840E-02,5.63828E-02
4.1991984E-02,4.46641E-02
4.1992128E-02,3.09922E-02
4.1992272E-02,1.53672E-02
4.1992416E-02,1.14609E-02
4.1992560E-02,-8.07031E-03
4.1992704E-02,-2.36953E-02
4.1992848E-02,-4.71328E-02
4.1992992E-02,-6.47109E-02
4.1993136E-02,-9.79141E-02
4.1993280E-02,-1.19398E-01
4.1993424E-02,-1.54555E-01
4.1993568E-02,-1.83852E-01
4.1993712E-02,-2.19008E-01
4.1993856E-02,-2.48305E-01
4.1994000E-02,-2.87367E-01
4.1994144E-02,-3.22523E-01
4.1994288E-02,-3.71352E-01
4.1994432E-02,-4.04555E-01
4.1994576E-02,-4.53383E-01
4.1994720E-02,-4.84633E-01
4.1994864E-02,-5.33461E-01
4.1995008E-02,-5.68617E-01
4.1995152E-02,-6.23305E-01
4.1995296E-02,-6.58461E-01
4.1995440E-02,-7.15102E-01
4.1995584E-02,-7.52211E-01
4.1995728E-02,-8.01039E-01
4.1995872E-02,-8.30336E-01
4.1996016E-02,-8.75258E-01
4.1996160E-02,-9.12367E-01
4.1996304E-02,-9.67055E-01
4.1996448E-02,-1.00807E+00
4.1996592E-02,-1.03737E+00
4.1996736E-02,-1.07838E+00
4.1996880E-02,-1.11549E+00
4.1997024E-02,-1.15065E+00
4.1997168E-02,-1.17799E+00
4.1997312E-02,-1.20338E+00
4.1997456E-02,-1.24049E+00
4.1997600E-02,-1.25221E+00
4.1997744E-02,-1.27370E+00
4.1997888E-02,-1.29909E+00
4.1998032E-02,-1.32448E+00
4.1998176E-02,-1.34205E+00
4.1998320E-02,-1.34987E+00
4.1998464E-02,-1.35377E+00
4.1998608E-02,-1.37330E+00
4.1998752E-02,-1.37526E+00
4.1998896E-02,-1.38502E+00
4.1999040E-02,-1.36940E+00
4.1999184E-02,-1.39088E+00
4.1999328E-02,-1.38502E+00
4.1999472E-02,-1.37526E+00
4.1999616E-02,-1.37135E+00
4.1999760E-02,-1.36549E+00
4.1999904E-02,-1.34401E+00
4.2000048E-02,-1.33620E+00
4.2000192E-02,-1.33620E+00
4.2000336E-02,-1.30885E+00
4.2000480E-02,-1.29323E+00
4.2000624E-02,-1.27955E+00
4.2000768E-02,-1.25026E+00
4.2000912E-02,-1.23463E+00
4.2001056E-02,-1.20924E+00
4.2001200E-02,-1.18971E+00
4.2001344E-02,-1.16627E+00
4.2001488E-02,-1.14870E+00
4.2001632E-02,-1.11159E+00
4.2001776E-02,-1.09401E+00
4.2001920E-02,-1.06666E+00
4.2002064E-02,-1.03932E+00
4.2002208E-02,-1.01588E+00
4.2002352E-02,-9.86586E-01
4.2002496E-02,-9.55336E-01
4.2002640E-02,-9.37758E-01
4.2002784E-02,-9.06508E-01
4.2002928E-02,-8.83070E-01
4.2003072E-02,-8.65492E-01
4.2003216E-02,-8.32289E-01
4.2003360E-02,-8.06898E-01
4.2003504E-02,-7.99086E-01
4.2003648E-02,-7.69789E-01
4.2003792E-02,-7.52211E-01
4.2003936E-02,-7.26820E-01
4.2004080E-02,-7.15102E-01
4.2004224E-02,-7.01430E-01
4.2004368E-02,-6.91664E-01
4.2004512E-02,-6.72133E-01
4.2004656E-02,-6.56508E-01
4.2004800E-02,-6.50648E-01
4.2004944E-02,-6.33070E-01
4.2005088E-02,-6.31117E-01
4.2005232E-02,-6.17445E-01
4.2005376E-02,-6.27211E-01
4.2005520E-02,-6.15492E-01
4.2005664E-02,-6.21352E-01
4.2005808E-02,-6.25258E-01
4.2005952E-02,-6.27211E-01
4.2006096E-02,-6.23305E-01
4.2006240E-02,-6.25258E-01
4.2006384E-02,-6.42836E-01
4.2006528E-02,-6.42836E-01
4.2006672E-02,-6.56508E-01
4.2006816E-02,-6.68227E-01
4.2006960E-02,-6.83852E-01
4.2007104E-02,-6.89711E-01
4.2007248E-02,-7.15102E-01
4.2007392E-02,-7.26820E-01
4.2007536E-02,-7.42445E-01
4.2007680E-02,-7.63930E-01
4.2007824E-02,-7.79555E-01
4.2007968E-02,-7.99086E-01
4.2008112E-02,-8.18617E-01
4.2008256E-02,-8.36195E-01
4.2008400E-02,-8.53773E-01
4.2008544E-02,-8.75258E-01
4.2008688E-02,-9.00648E-01
4.2008832E-02,-9.20180E-01
4.2008976E-02,-9.33852E-01
4.2009120E-02,-9.63148E-01
4.2009264E-02,-9.80727E-01
4.2009408E-02,-9.90492E-01
4.2009552E-02,-1.01393E+00
4.2009696E-02,-1.02955E+00
4.2009840E-02,-1.04323E+00
4.2009984E-02,-1.05104E+00
4.2010128E-02,-1.07448E+00
4.2010272E-02,-1.09401E+00
4.2010416E-02,-1.10573E+00
4.2010560E-02,-1.10963E+00
4.2010704E-02,-1.11940E+00
4.2010848E-02,-1.12330E+00
4.2010992E-02,-1.13307E+00
4.2011136E-02,-1.14088E+00
4.2011280E-02,-1.14674E+00
4.2011424E-02,-1.13893E+00
4.2011568E-02,-1.14479E+00
4.2011712E-02,-1.14088E+00
4.2011856E-02,-1.13698E+00
4.2012000E-02,-1.13502E+00
4.2012144E-02,-1.13112E+00
4.2012288E-02,-1.12330E+00
4.2012432E-02,-1.11549E+00
4.2012576E-02,-1.10377E+00
4.2012720E-02,-1.09596E+00
4.2012864E-02,-1.07838E+00
4.2013008E-02,-1.06080E+00
4.2013152E-02,-1.05104E+00
4.2013296E-02,-1.04127E+00
4.2013440E-02,-1.02370E+00
4.2013584E-02,-1.00612E+00
4.2013728E-02,-9.88539E-01
4.2013872E-02,-9.65102E-01
4.2014016E-02,-9.55336E-01
4.2014160E-02,-9.35805E-01
4.2014304E-02,-9.14320E-01
4.2014448E-02,-8.98695E-01
4.2014592E-02,-8.75258E-01
4.2014736E-02,-8.61586E-01
4.2014880E-02,-8.38148E-01
4.2015024E-02,-8.30336E-01
4.2015168E-02,-8.02992E-01
4.2015312E-02,-7.95180E-01
4.2015456E-02,-7.83461E-01
4.2015600E-02,-7.71742E-01
4.2015744E-02,-7.48305E-01
4.2015888E-02,-7.58070E-01
4.2016032E-02,-7.46352E-01
4.2016176E-02,-7.26820E-01
4.2016320E-02,-7.28773E-01
4.2016464E-02,-7.20961E-01
4.2016608E-02,-7.28773E-01
4.2016752E-02,-7.22914E-01
4.2016896E-02,-7.20961E-01
4.2017040E-02,-7.26820E-01
4.2017184E-02,-7.30727E-01
4.2017328E-02,-7.40492E-01
4.2017472E-02,-7.38539E-01
4.2017616E-02,-7.56117E-01
4.2017760E-02,-7.56117E-01
4.2017904E-02,-7.77602E-01
4.2018048E-02,-7.87367E-01
4.2018192E-02,-8.06898E-01
4.2018336E-02,-8.18617E-01
4.2018480E-02,-8.32289E-01
4.2018624E-02,-8.49867E-01
4.2018768E-02,-8.63539E-01
4.2018912E-02,-8.81117E-01
4.2019056E-02,-9.04555E-01
4.2019200E-02,-9.16273E-01
4.2019344E-02,-9.37758E-01
4.2019488E-02,-9.55336E-01
4.2019632E-02,-9.63148E-01
4.2019776E-02,-9.80727E-01
4.2019920E-02,-1.00026E+00
4.2020064E-02,-1.01198E+00
4.2020208E-02,-1.03151E+00
4.2020352E-02,-1.04323E+00
4.2020496E-02,-1.05104E+00
4.2020640E-02,-1.06080E+00
4.2020784E-02,-1.06471E+00
4.2020928E-02,-1.07643E+00
4.2021072E-02,-1.08424E+00
4.2021216E-02,-1.08815E+00
4.2021360E-02,-1.09401E+00
4.2021504E-02,-1.08815E+00
4.2021648E-02,-1.08620E+00
4.2021792E-02,-1.07838E+00
4.2021936E-02,-1.07838E+00
4.2022080E-02,-1.07643E+00
4.2022224E-02,-1.06471E+00
4.2022368E-02,-1.04518E+00
4.2022512E-02,-1.04323E+00
